id,date,tweet
1333536857183830019,2020-11-30 22:22:17+00:00,이태원즈가 ** 욕하는거 존나웃김
1336163620833529856,2020-12-08 04:20:06+00:00,요즘 코로나 때문에 헬스도 못하니 뱃살 다시 나오는 듯ㅠㅠ 그래서 식단 관리라도 하려고 단백질쉐이크 챙겨 먹고 있는데 이거 진짜 괜찮네요. 포만감이 오래가서 자기 전까지 안배고픔;; 물이랑도 잘 섞이고 맛도 존맛ㅋㅋ 지금 세일하니까 필요한 사람 ㄱㄱ
1333494425276674048,2020-11-30 19:33:40+00:00,내가시발... 조명색 볼 거면 밤에 이태원을 갔지 미친놈들아... 가수 얼굴을 보여주라고
1333482386089152512,2020-11-30 18:45:50+00:00,"근데 웹드라마 많이 나왔지 않나?? 

미생 이태원 클라스 강남미인 등등ㅋㅋ

웹툰을 기반으로 만든 드라마 많이 나왔음 한다 개인 적으로..."
1333472932215984130,2020-11-30 18:08:16+00:00,거기.. 이태원의 만두집.. 그곳의 만두 홍합탕.. 칼칼한 그 국물에.. 이과두주 한 잔... ㅎ ㅑ
1333460882228035584,2020-11-30 17:20:23+00:00,[다문화척결] 이 땅이 외국인들한테 호구 나라냐?? 외국가봐라 자국민들 얼마나 보호해주는지. 그리고 이태원 가면 완전히 짐승같은 양키세키들이 주인이다. 이건뭐.. ㅉㅉㅉ 우리나라 공권력 정말 답답한 수준. ㅅㅂ
1333458353754763265,2020-11-30 17:10:20+00:00,아 짜증난다... 할로윈때 이태원 어디 어디 간 놈들 다 코로나 퍼트리고 다닌 거 잖아
1333453576580984833,2020-11-30 16:51:21+00:00,미안 이태원 클래스 뒷북으로 빠져서 이러는 거 맞음 날 버리지마 말어
1333452022146682881,2020-11-30 16:45:11+00:00,"모든 유행 넷플릭스 드라마중에 끝까지 볼 수 있는게; 사랑의 불시착, 사이코지만 괜찮아...만 잘 봤어요 ㅋㅋ 스타트업은 약간 이태원 클래스 느낌 (?) 메인 캐릭터 성격이 좀... 이상해서 1회만 봐도 못 참아요"
1333450496418332675,2020-11-30 16:39:07+00:00,"한달전에 할로윈때 
이태원 에버랜드

뭐지 이 ㅂㅅ들은

현재
역시 터질줄알았다"
1333440989394997248,2020-11-30 16:01:20+00:00,쿠제노아니키배우 최애드라마 이태원클라쓰라함
1333439707552759809,2020-11-30 15:56:15+00:00,"아니...진짜 남친이랑 데이트있나봐...
이태원은 안돼..종로도 안된다"
1333437052335976449,2020-11-30 15:45:41+00:00,"우리가그렇지........
머글들은할로윈데이에이태원가지만 우린집에서할로윈브이앱을기다리는,그런사람들이니까"
1333432719313829889,2020-11-30 15:28:28+00:00,"친구들 이태원 놀러올 일 있으면 나 불러
근데 나 발 다쳐서 많이 못걸어다닌다"
1333425714528276480,2020-11-30 15:00:38+00:00,이태원 다녀와서 몸이 넘피곤해서 간호사랑 한의사에게 상담을 햇고 .. 열안나고 음식맛잇게 잘먹으면 우리 나이를 좀 생각해봐라는 답변을 받았다 ...
1333413013735424001,2020-11-30 14:10:10+00:00,"옛날에 이태원에 저스트 블루스라고 채수영씨가 운영하는 라이브 카페 있었는데 나중에 부산으로 옮기고, 채수영씨 하늘나라로 가시고...ㅠ 

처음 거기 갔을 때 백인 기타리스트가 자기 연주에 취해서 막 속주를 하고 있는데(잉베이 같이 말고 펜타토닉 스케일로ㅋㅋㅋ) 채수영씨가 ""쟤 왜 저래?"""
1333409101427081216,2020-11-30 13:54:37+00:00,"갑자기 이태원 가고 싶다, 이태원클라스나 봐야지. 박-새로이!!!"
1333401655287574528,2020-11-30 13:25:02+00:00,"디지몬에서 오다이바를 여의도로 로컬라이징한 것과
프리즘스톤샵위치 하라주쿠가 압구정이었다가 몇 년 후 명동 된 것과
웹툰 이태원클라쓰가 롯폰기클라스 된 것과
모든 애니 속 오키나와 수학여행이 제주도가 되고 교토는 경주가 되는 것보다
누군가 신촌을 타카다노바바에 비유한 게 웃기고 인상적"
1333389358875910146,2020-11-30 12:36:10+00:00,너네 이태원프리덤듣지마
1333386470275510274,2020-11-30 12:24:42+00:00,"전역 후 이태원의 모 한식 가정식 전문점을 보며 싼 값에 많은 사람을 먹이는 식당을 열고 싶었습니다.
그런데 갑자기 기숙학원에 가게 됬고 지금처럼 지식인이 됬습니다. 거기선 해양대나 해군 장교 재입대도 생각했었습니다. 고대, 서강대 철학과도 제 목표였습니다."
1333385171064688640,2020-11-30 12:19:32+00:00,"이태원 드라마 본 적 없는데 주허니 되게 재미있게 봤나봐,,"
1333383824021983232,2020-11-30 12:14:11+00:00,"전에 라새언니가 델구가준카페도 맛있었는데 담에함물어봐야지 ,..,헉 갑자기 이태원도 가고싶어"
1333383560850403328,2020-11-30 12:13:08+00:00,그놈의 이태원...클....하..
1333381585014439936,2020-11-30 12:05:17+00:00,남현이 연락왔더라 이태원 클럽 갔대 걔랑 만나지 마
1333378541606506496,2020-11-30 11:53:11+00:00,남자들은 참 이상해. 버린 이름을 왜 자꾸 묻니? 재수 없게. 이태원 바닥에 술 따르는 년치고 사연 없는 년이 어디 있다구. 왜. 본명 알면 날 다 알 수 있을 거 같애?
1333376224043835398,2020-11-30 11:43:59+00:00,"그렇지
아무래도 나를 이태원으로 보내셨지"
1333369792913231872,2020-11-30 11:18:26+00:00,이태원땐 하나같이 싫어했던 놈들이라 네명이서 우르르 터진 게 ㄹㅇ 신기했어
1333350648000049152,2020-11-30 10:02:21+00:00,근데 이태원 때는 애들 존나 개패놓고 이번에 지인들이랑 밥 먹은건데 왤케 패냐는 거 보면... 좀... 웃긴다고 하면 나 욕 먹음? 뭐냐... 이태원 롹진 나오기 전이었잖슴 클럽 간 것도 아니라매
1333329932294918144,2020-11-30 08:40:02+00:00,"내가 살면서 
길에서 딱 마주친 유명인은
영화배우 방은진(오사카에서),
영화배우 박서준(이태원에서),
축구선수 골키퍼 김병지(울산 현대중공업 앞에서)."
1333329047544156163,2020-11-30 08:36:31+00:00,이태원발 코로나 때처럼 온세상에 블랙수면방이 공개되는 사태가 또 벌어지지 않도록 우리 게이찜방 갈 때도 항시 마스크를 꼬추를 빨도록 합시다
1333320829879218176,2020-11-30 08:03:52+00:00,웃긴거 내새끼 이태원에서 밥먹었을때는 음성이었는데도 탈퇴해라 부터 온갖욕 다들었는데....이하생략
1333320323819704325,2020-11-30 08:01:51+00:00,할로윈대이라고 이태원가고 술쳐마시고 놀이공원가고 한강간 쓰레기새끼들아 만족하니?
1333310404353683456,2020-11-30 07:22:26+00:00,아니 대체 이태원97이랑 다를게 뭐임? 얘네도 걍 식사였잖아 시발 근데 이태원97은 욕 존나 박아놓고 지금은 시발 감싸주는 분위기네 다를게 뭐임? ㅋㅋㅋㅋ #확진판정
1333307788416585732,2020-11-30 07:12:03+00:00,이태원 얘기 왜 자꾸 하는 거임..? 물론 조심해야 할 시기에 부주의한 거는 맞는데 그 당시 0.5단계였고 ㄱㅇ클럽 터지기 전에 간 거 아님?
1333306105221398535,2020-11-30 07:05:21+00:00,이새끼들아 집에ㅔ좀 있어라 클럽 이태원 이런ㄴ곳 좀 쳐ㅕ가지 말고
1333304779938754561,2020-11-30 07:00:05+00:00,"갑자기이태원언급
빠수니들가슴을후벼파네"
1333301627906756608,2020-11-30 06:47:34+00:00,타 팬덤에서 이태원 끌고 오는 거 누가 원하겠니~~~~~ 다 지나간 일에 니 최애는 아니니까 상관 없다 이거니~~~~ 같은 그룹인데~~~~~
1333300099758190593,2020-11-30 06:41:29+00:00,서울에 확진자 거의얎을때 이태원갔던 걔네는 진짜 개패듯이 처맞았는데 이시국에 지인만나서 식사하고온 애는 쾌차를 빌어달라네 ㅅㅂ
1333298903634960384,2020-11-30 06:36:44+00:00,"사장이랑 이태원에서 밥먹었고 연예인 봤오
=오늘의 할일 끝"
1333298212828979200,2020-11-30 06:34:00+00:00,사람들 이중성 ㄹㅇ 아이러니하네. 이태원 터졌을때는 죽어라 까더니 지금 태세전환 봐 ㅋㅋ 심지어 그때는 확진자수 한자리 수였고 지금이 상황이 더 심각한데.. 친구 네명이서 집 근처에 있는 식당 가서 밥 한끼 먹고 혹시 모르니까 알아서들 검사도 받고 활동기간도 아니었는데
1333296893799981058,2020-11-30 06:28:45+00:00,이태원은 사건 터지기 일주일 전에 간건데다가 그때당시에는 정부가 풀어줬을 시기였음 전혀 문제 되는거 없었고 결국에는 음성판정 받았고 ;;; 그런데도 범죄저지른거마냥 헤드라인 떡하니 박혔지 ㅋㅋㅋ
1333291365812240384,2020-11-30 06:06:47+00:00,이태원에서 대체 무슨 일이 있었던 거냐
1333291298942435328,2020-11-30 06:06:31+00:00,코로나 그냥 쉴드좀 그만쳐라 이태원이던 뭐든 욕 존나 먹을 만했고 확진판정받은건 진짜 민폐 맞으니까 몇십 몇백명이 검사받아야하는데
1333291242675871744,2020-11-30 06:06:18+00:00,친구 과 선배 중에 말끝마다 미국은 안 이런데 한국은 어떻고.. 이건 너무 코리안이고 하는 사람 있다는데 개웃김ㅋㅋㅋ 아 그 정도면 되게 오래 살다 오셨나보다 했더니 그냥 이태원 자주 놀러 가는 오빠래
1333289507823656962,2020-11-30 05:59:24+00:00,이태원 진짜 조사헤단 음유시인아님?
1333289121758932992,2020-11-30 05:57:52+00:00,"확진판정
ㅇㅌㅅ 팬들 이태원이랑 존나 비교질 해대면서 자기 애 그렇게 잘못한거없다 하네,,,, 그냥 개패듯이 뭐라하세요 ….. 이태원은 되고 우리애는 안되냐 이러는데 걍 님들이 존나 감싸주시는듯 ~~ 이태원애들 욕 존나 쳐먹은거모르나"
1333288240846016513,2020-11-30 05:54:22+00:00,"나가면 안돼~ 나가면 안돼~
산타할아버지가 나가는 어른이한테 
뚝빼기를 으깨 주신데~
마스크 안 쓰고 나갈때 모텔에서 쿵떡 거릴때
산타 할아버지는 오늘도 방역에 힘 쓰신데~
나가면 안돼~ 나가면 안돼~
산타할아버지가 나가는 어른이한테 
뚝빼기를 으깨 주신데~
클럽에서 쳐놀때 이태원에 쳐놀때"
1333287181838794752,2020-11-30 05:50:10+00:00,활동x -&gt; 라고 써져있는사람이 이태원 술집에서 일하면서 지나가는 사람마다 다 인사하고..
1333284729609617409,2020-11-30 05:40:25+00:00,"방역수칙을 똑바로 지켜야 여름에 마스크 안 쓸 수 있다

신천지가 터지니 사람들은 신천지를 욕했고
신천지를 욕하던 개신교계 보수단체는 광화문 집회를 열었고
신천지와 광화문 집회를 욕하던 젊은이들은 이태원에 모여들었다

이제부터 방역수칙을 똑바로 지켜야 여름에 마스크 안 쓸 수 있다"
1333284006788427777,2020-11-30 05:37:33+00:00,이태원때 97즈 평생 먹을 욕을 들어처먹었는데 저새끼는 웨 욕안처먹음?
1333283285145845765,2020-11-30 05:34:41+00:00,트리스탄 이태원에서 볼 수 있는 예술남이요.
1333275217737596928,2020-11-30 05:02:37+00:00,아이썅 이태원 사사게요 친다는걸 외친다는걸로보고 집에서 ㅈㄴ 큰소리로 신죠오사사게요-!!!하는 이태원떠올림 ㅠㅠㅠㅠㅠ
1333274537954185216,2020-11-30 04:59:55+00:00,뭐?이태원 집에서 사사게요 외친다고?
1333272220655779840,2020-11-30 04:50:43+00:00,공사현장 로펌 동네마트 이태원에서 볼것같은 아재
1333271037027368961,2020-11-30 04:46:00+00:00,아니 밥을 왜먹어 전에 이태원갓던애들 사과문쓴거보면 걍 가만히쳐잇어야지 뭔자신감임 아오ㅅㅂ..
1333270918886375426,2020-11-30 04:45:32+00:00,“이태원에서도 안 걸려온 건강맨이니까”..
1333266773257273345,2020-11-30 04:29:04+00:00,"ㅋㅋㅋㅋㅋㅋㅋ 이태원 때는 확진된 것도 아닌데 졸라 패더니 .. 이번에는 거의 중립잡네? 그 때는 거의 확진자 줄어들 때였는데 그렇게 패더니 이번에는? 저거 1군이였으면 ㄹㅇ 먼지 털리듯 털려서 온갓 조리돌림 다 당할걸,, 그 사람도 패야한다 이건 아닌데 좀 내로남불 같아서"
1333266181336174592,2020-11-30 04:26:43+00:00,나는 이태원 애들이 젤 불쌍하다야... 걔넨 확진자 열명대 시절에 괜히 이태원 놀러갔다가 똥밟아서 확진자랑 동선겹친건데 욕만 뒤지게먹고 지금 나오는 아이돌은 죄책감 갖지 말랜다..
1333266144187146241,2020-11-30 04:26:34+00:00,아니 이태원들먹이면서 쉴드치는건뭐야 진짜.. 이태원 잘한거 없다고 생각하거든? 비판받을일 맞고? 근데.. 이미 확진된 사람이랑 음성 나온가람이랑 같냐? 의도가 없었다하더라도 피해가 얼만데 개빡치네 그리고 이태원은 진짜 욕 먹을대로 먹었는데 작작해
1333265743954153474,2020-11-30 04:24:58+00:00,이태원때는 검사결과 나오기도 전에 다같이 후드려패더니 확진판정 받은 사람은 왜 쉴드쳐 ㅋㅋㅋㅋㅋㅋ ㅠ
1333264881332543489,2020-11-30 04:21:33+00:00,"쿨찐티즌 반친구들이 널유혹해삼킨건블랙맘바 출때 씹찐따설명충마냥 카,카리나는,과,거가..!웅앵댐 본인오빠는 연애하거나 학폭햇고 사생과좆목을즐기며 이태원에서궁디흔듬"
1333263633787154432,2020-11-30 04:16:35+00:00,이시국에 왜 지인을 만나서 밥을 먹냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 장난하냐진짜? 이걸 왜 옹호해주는지 모르겟네 이태원간 남돌은 그렇게 깠으면서 얘는 ㄱㅊ다?
1333261698375946241,2020-11-30 04:08:54+00:00,걍 할로윈때 이태원가서 신나게 놀았던애들 알아서 고해성사하고 죽어라
1333259336928305160,2020-11-30 03:59:31+00:00,"코로나 지금 높이뛰기 10회 제창 빌런으로 인한 재시작이 1년째 반복되는 것 같음 ㅅㅂ 그 마지막에 열! 하면 처음부터 다시 해야 하는 거...
신천지 : 열! 아차 자 다시 시작
집회 : 열! 아차 자 다시 시작
이태원 : 열! 아차 자 다시 시작
할로윈 : 열! 아차 자 다시 시작"
1333255321100324868,2020-11-30 03:43:33+00:00,푸슝 보낸거질문이해못하고 한참읽고서답함 이태원을왜써방한거지궁금
1333251160967245824,2020-11-30 03:27:02+00:00,아오진짜 할로윈에 이태원 간새끼들 다 잡아다 인중때리게해달라고
1333250926463774721,2020-11-30 03:26:06+00:00,이태원때 나는 우리아이 등짝을 존나 때렸다... 남의 아이를 때리는것은 나쁘지만 상황을 보아하니 때려도 괜찮을 거 같은데..
1333250599429672960,2020-11-30 03:24:48+00:00,"@이태원은 존나 쳐맞고 아직까지도 조롱당하는데 얘네는 터지기 전이였고 비토는 서울 쌉난리난 와중에 활동도 하는데 조심 안하고 밖에서 밥 먹다가 걸린거면 욕 먹을 수도 있는 거 아님?

ㅆㅇㅈ"
1333249184158236672,2020-11-30 03:19:10+00:00,코로읍 터진후로 이태원사건 제외하면 그래도 다들 조심하는구나 싶었더니 컴백직전이면 연습실에 짱박혀있을것이지 지인과 외부식사이지랄 별 아오씨
1333243202569084928,2020-11-30 02:55:24+00:00,"밥왜쳐먹어씨발아
이태원즈 걸렸으면 진짜좆되고남았을듯"
1333240755075203072,2020-11-30 02:45:41+00:00,이태원에이어제대로걸려?뭐?이씨발년이뭐래썅년아죽어죽어죽어죽어칼푹찍한다푹푹푹푹씨발년아
1333237126410821632,2020-11-30 02:31:15+00:00,이태원에서도 안 걸렸는데 양성 나오면 어떡해 나 진짜 불안해 제발 무사하게 해 줘라
1333230736954966016,2020-11-30 02:05:52+00:00,이게 뭐냐고... 걍 다 죽이고싶다 클럽이태원 다 불지르고싶다
1333163436235165696,2020-11-29 21:38:26+00:00,"서울 너무 가고 싶다ㅋㅋㅋㅋㅋㅋ 고속터미널에서 맛있는 거 사 먹으면서 구경하고, 740 타고 잠수대교 지나 이태원 지나 전쟁기념관, 공덕 지나 신촌 가서 놀다가 종로로 넘어가서 경복궁, 종로 청계천 을지로 어쩌구 휩쓸고 다니다가 남대문 시장,명동 구경하구 남산 가고 싶다,,,"
1336163620833529856,2020-12-08 04:20:06+00:00,요즘 코로나 때문에 헬스도 못하니 뱃살 다시 나오는 듯ㅠㅠ 그래서 식단 관리라도 하려고 단백질쉐이크 챙겨 먹고 있는데 이거 진짜 괜찮네요. 포만감이 오래가서 자기 전까지 안배고픔;; 물이랑도 잘 섞이고 맛도 존맛ㅋㅋ 지금 세일하니까 필요한 사람 ㄱㄱ
1333162858821996544,2020-11-29 21:36:09+00:00,너네 이태원프리덤듣지마
1333117593536712706,2020-11-29 18:36:17+00:00,"난 일단 너네가 영업해서 옛날에 응ㄴ콩계정도 팠었잖아,, 근데이게무슨일이야 한명은 이태원가서엉덩이흔들어재끼고 한명은 지금 내 호모를 위태위태하게 만들고있음 묵빅 이자식 부xx이랑 연락을 너무자주해 어떡해?? 치우고싶어"
1333098492999319552,2020-11-29 17:20:23+00:00,[다문화척결] 이 땅이 외국인들한테 호구 나라냐?? 외국가봐라 자국민들 얼마나 보호해주는지. 그리고 이태원 가면 완전히 짐승같은 양키세키들이 주인이다. 이건뭐.. ㅉㅉㅉ 우리나라 공권력 정말 답답한 수준. ㅅㅂ
1333093437948665858,2020-11-29 17:00:17+00:00,"섹트라고 지껄이는거 보다
여자와 성교하려면
이태원 오아시스나
이태원 올드타운가는게 더 나은듯?
두주먹에 자신있는 남자만 가시길
너무 험한사람들이 많이오더라"
1333055198130888706,2020-11-29 14:28:20+00:00,이태원에서 밥만 먹고 헤어질사람 한입하고 마스크쓰고 한입하고 마스크쓰고
1333043651698561025,2020-11-29 13:42:27+00:00,"오늘 넷플릭스에서 이태원 클라쓰를 정주행했다… 눈물 콧물 범벅😭

총평: 손현주 연기 최고👍🏻👍🏻👍🏻"
1333036437810290692,2020-11-29 13:13:48+00:00,"이태원 클라스에 리빌 나오는구나 
봐볼까"
1333031381383872513,2020-11-29 12:53:42+00:00,얼마전에 이태원에서 칼부림 일어났나?
1333016146728022016,2020-11-29 11:53:10+00:00,시라이시 하루카ㅡ이태원 클래스 보시는중
1333015215726682113,2020-11-29 11:49:28+00:00,"-스트레스에 지친분들위한 휴식처

-문의전화 : 070-8064-8047

-언니들 예쁘고 화술도엄청좋아요

-#전북콜걸샵  신천콜걸샵

-#양주콜걸샵 이태원콜걸샵

-프로필 클릭시 웹사이트 주소 보여요

-각지역마다아가씨들대기중입니다"
1332993493795442688,2020-11-29 10:23:09+00:00,xx랑 이태원식당과바에서 좆집남매 이야기하다가 수치사하고 벤스쿠키 사서 칵테일바에서 쿠키 야금야금 뽀가먹던거 그립군아
1332989383629160449,2020-11-29 10:06:49+00:00,저는 지금 이태원 사파리 혈맹이 너무 너무 좋아요 (^^)
1332988239330697218,2020-11-29 10:02:16+00:00,세 라 븨 마이 인생 케이크ㅜㅜ무조건 일년에 한번 두번은 꼭 먹는 케이크! 손바닥만한 사이즈도 있고 홀케이크도 있는데 서울에서 먹었을떄 얼마정도였더라.....? 내 기억 상으로는 삼성현대 지하식품관이랑 이태원에 가게 있었어용 이태원은 옛날에 츠바랑 심바우바어머니 데리고 감 드셔보시떼
1332961967036723201,2020-11-29 08:17:52+00:00,"방역 수칙 잘 지켜 특히 마스크 착용 좀 잘 해.. 자기는 안 지키면 그만이겠지만 코로나19 확산되어 다른 사람, 상인들이 받는 피해는 어떡하라고..

신천지 이태원 사랑교회 광화문집회 등 겪었으면 이제 그러지 말아야지"
1332951505561812993,2020-11-29 07:36:18+00:00,메모장 정리하는데 고냥초밥님이 추천해주신 연근갈비탕 먹고 싶다는 내용이 있네... 이태원 연근갈비탕...
1332947307264835587,2020-11-29 07:19:37+00:00,이태원간김에 로쿰사봤음 ㅎㅎ 집가서먹어야쥐
1332941943995723776,2020-11-29 06:58:18+00:00,이태원클라스 였나 그거 보고있는데 어우 뺑소니를 어우 아오 아아오
1332939256612810753,2020-11-29 06:47:38+00:00,이태원..이태원에서 맨날 존버타야하냐
1332937933788102656,2020-11-29 06:42:22+00:00,엩... 이태원은요.?(졸라
1332927843483807744,2020-11-29 06:02:17+00:00,이태원클라스 작곡가 선율패턴 정석적이구만... 구성 요소는 심플한 편인데 그걸 잘 정돈했음. 그리고 드라마를 빌드업하기 위해서 유의어가 힘이 세지는 방향으로 순차정렬하고 있다.
1332917643498586112,2020-11-29 05:21:45+00:00,갑자기 타임라인에 이태원과 K-food가 넘쳐난다...
1332900050859540480,2020-11-29 04:11:50+00:00,추워 갑자기 급응팔 이태원클라쓰정주행하고십따
1332895446520348672,2020-11-29 03:53:33+00:00,권지용 이태원 진짜 좋아한다... 코로롱 조심해라
1332894797724483584,2020-11-29 03:50:58+00:00,그냥 이태원에서 노숙하는게 답인듯
1332893134402031627,2020-11-29 03:44:21+00:00,아 잠시만 저기 이태원이엇는데
1332889905618317312,2020-11-29 03:31:32+00:00,"오렌지드레스 저기 이태원이네..
사람 많은데 가지마요ㅠㅠㅠㅠ"
1332871085365231616,2020-11-29 02:16:44+00:00,서울에서는 여전히 뭐 클럽 열어요......? 대구에서는 신천지가 개판했고 그 다음 서울 터질때마다 뭐 이태원 클럽에 할로윈에 다 노는건데?
1332870720083292160,2020-11-29 02:15:17+00:00,이태원쪽 저기 맨날 벼르고 벼르던 곳인데 가고 싶었던 비건식당 옆에 가고 싶었던 디저트가게
1332866789932371968,2020-11-29 01:59:40+00:00,진짜 크리스마스때 3단계 가야됨;; 할로윈 이태원 에버랜드 꼴 날거같음
1332865794582089730,2020-11-29 01:55:43+00:00,전국 2단계....ㅋㅋㅋㅋㅋ 할로윈 때 이태원이랑 에버랜드 그 꼴일 때부터 알아봤어 ㅋㅋㅋㅋ
1332830676677054464,2020-11-28 23:36:10+00:00,너네 이태원프리덤듣지마
1332802575738040321,2020-11-28 21:44:30+00:00,이태원미쳤어??????악악 나 서로 삽질하는 헤테로 너무좋아ㅜㅜㅜㅜㅜ
1332736103317532672,2020-11-28 17:20:22+00:00,[다문화척결] 이 땅이 외국인들한테 호구 나라냐?? 외국가봐라 자국민들 얼마나 보호해주는지. 그리고 이태원 가면 완전히 짐승같은 양키세키들이 주인이다. 이건뭐.. ㅉㅉㅉ 우리나라 공권력 정말 답답한 수준. ㅅㅂ
1332718601522954242,2020-11-28 16:10:49+00:00,할로윈때 이태원이나 클럽? 아무튼 사람 많이 몰리는곳에 위험성 알아도 간 녀석들 용서 못한다..... ㅂㄷㅂㄷㅂㄷㅂㄷ
