id,date,tweet
1255942455037288449,2020-04-30 19:29:50+00:00,한국의 이태원은 외국인들이 살기 좋은 도시라고 하지?
1336163620833529856,2020-12-08 04:20:06+00:00,요즘 코로나 때문에 헬스도 못하니 뱃살 다시 나오는 듯ㅠㅠ 그래서 식단 관리라도 하려고 단백질쉐이크 챙겨 먹고 있는데 이거 진짜 괜찮네요. 포만감이 오래가서 자기 전까지 안배고픔;; 물이랑도 잘 섞이고 맛도 존맛ㅋㅋ 지금 세일하니까 필요한 사람 ㄱㄱ
1255941257165025280,2020-04-30 19:25:04+00:00,김다미한테 이태원클라스....하...........................  다들 김다미 마녀부터 보라고
1255937525241139201,2020-04-30 19:10:14+00:00,생각해보니까 웃기다 어릴때는 연상이 죽어라 맞춰주면서 데이트 한거잖아 이태원 가고 남산가고. 근데 호캉스는 연하가 맞춰준거 아냐? 집에서 대체 뭘 해야할지 모르겠는 활동적인 친구가 호텔방에서 얌전히-물론 쉴새없이 돌아다닌거같지만- 쉬는건 누가봐도 연상 취향이잖아
1255909986200215553,2020-04-30 17:20:49+00:00,"梨泰院クラスがおもしろすぎて寝れん🤣
#梨泰院クラス #이태원"
1255909877467066369,2020-04-30 17:20:23+00:00,[다문화척결] 이 땅이 외국인들한테 호구 나라냐?? 외국가봐라 자국민들 얼마나 보호해주는지. 그리고 이태원 가면 완전히 짐승같은 양키세키들이 주인이다. 이건뭐.. ㅉㅉㅉ 우리나라 공권력 정말 답답한 수준. ㅅㅂ
1255902190197075968,2020-04-30 16:49:50+00:00,이태원 클라스 드라마 보는데 생각보다 잘만들었네
1255892930834755584,2020-04-30 16:13:02+00:00,토요일에 이태원 갈 사람
1255892506941636609,2020-04-30 16:11:21+00:00,원래 이태원은 남자가 헌팅당해요?
1255885779915517952,2020-04-30 15:44:37+00:00,이태원클라쓰 다시보고싶다
1255885763406749697,2020-04-30 15:44:33+00:00,동런 맨첨에 만난거 이태원 게이바... ㄷㅎ이는 그냥 어렷을때부터 성향깨닫고 별생각업이 호모생활하는 게이인데 ㄹㅈ이는 완존 속에 갈등 대박많은 ㅜ 벽장게이. 그래서 남들 다 슴살때 가보는 게이클럽이고 바고 그냥 아무데도 안 가본거 !! 그냥 나는 평생 여자든 남자든 안 만나고 살아야겠다
1255884037366800384,2020-04-30 15:37:42+00:00,기숙학원에서 아침마다 들리던 노래 알았음 악 이태원클래스 ost였음
1255878835754594304,2020-04-30 15:17:02+00:00,이태원 #5월_누구보다_빠른_최애_선점
1255876419411775488,2020-04-30 15:07:26+00:00,"오 이태원 클라쓰
한드쩔!!!!"
1255875411830964225,2020-04-30 15:03:25+00:00,어젯밤부터 오늘 점심까지 밤샘작업하면서 이태원 클라쓰 다 봤다...... 이제 뭘 본담
1255873066560712705,2020-04-30 14:54:06+00:00,이태원 클래스面白い
1255872369597403136,2020-04-30 14:51:20+00:00,근데 3월 말에 작은가족이랑 이태원 산책 이후에 작은가족이 나 쪼끔 더 잘 따르게 된 거 같아서 뿌듯해. 그 때 되게 여러가지 얘기 했었는데..... 뭐가 걔의 마음을 누른걸까???모가 됐던지간에 방에 오면 같이 쥬스병 들고 도시의 야경을 조명삼아 노래를 부르는거야
1255870395854524416,2020-04-30 14:43:29+00:00,"이태원
메인트
나중에 
할것이라
다짐"
1255861774399619072,2020-04-30 14:09:14+00:00,나 아무리생각해도 이태원클라스 안보고 동백꽃 정주행했던 백현이를 너무 사랑함
1255857109427601408,2020-04-30 13:50:42+00:00,나는 감사하게도 이태원과 홍대 사이 어디쯤 살아서 애들 먹는 메뉴 다 배달 가능😆 다 먹어봐야지 오예~
1255848562363154436,2020-04-30 13:16:44+00:00,드라이버 분이 이태원-남산 코스로 안내해주심
1255831270246035456,2020-04-30 12:08:01+00:00,인간수업 &gt;&gt;&gt; 이태원
1255826525154246659,2020-04-30 11:49:10+00:00,오늘 저는 하국 노래를 암기할 거예요. 아마도 가호의 시작? 이태원 클라쓰의 ost 너무 좋아해요~
1255820253742788608,2020-04-30 11:24:15+00:00,라마단 동안 이태원쪽으로 오지마세요.
1255818785363308544,2020-04-30 11:18:25+00:00,la fin de 이태원 클라쓰 est bcp trop mignonne!!! c’est la fin que je voulais
1255797878447980546,2020-04-30 09:55:20+00:00,이태원 얘가 가끔 흑막같다고생각 하다가도 존나 아니라고 생각함........................................태원아 1초만 진지해져봐
1255797661308862464,2020-04-30 09:54:28+00:00,아빠가 차에서 이태원클라스 노래 듣길래 빡쳤는데 하현우여서 쫌 참아보았어요
1255795909859762184,2020-04-30 09:47:31+00:00,표규전 밀린거 보는데 이태원 개잘생김
1255789877179805696,2020-04-30 09:23:32+00:00,이태원에 홀케이크 파는 곳 없어??!?!
1255770905721966592,2020-04-30 08:08:09+00:00,"넷플릭스 4월 한국의 Top 10 콘텐츠(괄호 안 순위변동)

1 (+5) 슬기로운 의사생활
2 (+1) 하이에나
3 (-1) 하이바이,마마!
4 (+1) 킹덤
5 (N) 종이의 집
6 (N) 더 킹: 영원의 군주
7 (-6) 이태원 클라쓰
8 (+2) 아는 형님
9 (N) 투 핫!
10 (N) 루갈

* 근거: 넷플릭스 (4.1~4.30)"
1255764347881533440,2020-04-30 07:42:06+00:00,이태원보다는 딸기농장이낫다
1255763885962846209,2020-04-30 07:40:16+00:00,큐사인 노래가 이태원 클라스 노래같음 이클 노래는 뭔가 뭐든 할수있을거같은 그런 느낌이면 큐사인은 우승할수 있을거같아;;;;;;;
1255760651357523968,2020-04-30 07:27:24+00:00,이태원가고싶다
1255747315505065984,2020-04-30 06:34:25+00:00,이태원클라스 언급할 때마다 쟁반으로 내려친다....
1255747209703747584,2020-04-30 06:34:00+00:00,며칠전에 학원갔는데 수학쌤이 이태원어쩌구머리해서 완전 웃음참기 챌린지였잖아 진짜 마스크 써서 다행이라고 생각했어
1255746592017006593,2020-04-30 06:31:32+00:00,"도우니
사랑의불시착 보고
이태원클라스 보고
스푼 다운받음"
