id,date,tweet
1278078651137843201,2020-06-30 21:31:10+00:00,아 케밥... 케밥 맛있겠어요 1년 반쯤 전에 이태원에서 한번 먹어보고 그리워하는 중
1336163620833529856,2020-12-08 04:20:06+00:00,요즘 코로나 때문에 헬스도 못하니 뱃살 다시 나오는 듯ㅠㅠ 그래서 식단 관리라도 하려고 단백질쉐이크 챙겨 먹고 있는데 이거 진짜 괜찮네요. 포만감이 오래가서 자기 전까지 안배고픔;; 물이랑도 잘 섞이고 맛도 존맛ㅋㅋ 지금 세일하니까 필요한 사람 ㄱㄱ
1278015535683231744,2020-06-30 17:20:22+00:00,[다문화척결] 이 땅이 외국인들한테 호구 나라냐?? 외국가봐라 자국민들 얼마나 보호해주는지. 그리고 이태원 가면 완전히 짐승같은 양키세키들이 주인이다. 이건뭐.. ㅉㅉㅉ 우리나라 공권력 정말 답답한 수준. ㅅㅂ
1278009359843291137,2020-06-30 16:55:50+00:00,손목시계나... 팔찌같은 거 느슨하게 하고 다니는 금릉 보고 싶다... 홍대나 이태원에서 볼 패션은 아니지만 아무튼 옷 잘입는 금릉 보고 싶은 1시 55분
1278008805729562625,2020-06-30 16:53:38+00:00,이태원 클라스......몇편만 볼라했는데..... 보자마자 정주행 해버렸다..... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1278003590913593346,2020-06-30 16:32:54+00:00,저랑 홍콩의 이태원이라는 란콰이퐁에서 밤 늦게까지 맥주 마시면서 무심수면 즐기실분 :)
1277986581245116417,2020-06-30 15:25:19+00:00,아니 그까짓 밥 한끼가 뭐라고 내가 8시부터 일어나서 이태원을 가야해!(분노조절 실패
1277983310468091905,2020-06-30 15:12:19+00:00,"630 이 태 원 ITAEWON

조선시대 지방에 파견하는 관인들의 국영 숙소인 이태원(梨泰院)이란 역원(驛院)이 있었기 때문에 마을 이름이 붙여졌어. 현재 역원으로서의 이태원은 오래 전에 없어지고 그 명칭을 가진 동네가 용산구 동북쪽에 자리잡아 현재의 이태원동이 되었어."
1277977672497262592,2020-06-30 14:49:55+00:00,고로나 좀 덜해지면 이태원 식당 가보고싶다
1277966227764207618,2020-06-30 14:04:26+00:00,이태원클라스 아니고 히싱옌클라스임 ...
1277965648375631879,2020-06-30 14:02:08+00:00,갑자기여기서 이태원크라쓰가 ㅋㅋ
1277960524802613253,2020-06-30 13:41:47+00:00,우ㅜㅇㅅ....교수교수........ 웃....... 아니 점심 한번 먹자고 내가..... 염병 두시간 걸려서 이태원을 가야한다니.... 우우웃.....
1277950019316768769,2020-06-30 13:00:02+00:00,한국의 이태원은 외국인들이 살기 좋은 도시라고 하지?
1277941333173219330,2020-06-30 12:25:31+00:00,그러고보니 더데이쇼케 이태원 맞나?
1277925123454939137,2020-06-30 11:21:06+00:00,"내가 경이랑 량이한테 하자고 한 PV
카탈레나랑 이태원 프리덤(?

참고로 이태원프리덤에서 JYP는 랑량이임"
1277916057882124289,2020-06-30 10:45:05+00:00,"마도조사 파다보니 연근갈비탕이랑 천자소 먹고싶어짐!! 공부가주가 비슷하다던데,,,,으으,,,이태원에 연근갈비탕 파는곳있다고 듣긴했는데 넘 멀다 ㅠ"
1277908639714443265,2020-06-30 10:15:36+00:00,"이태원 모스크는 역사가 아주 깊죠. 리트윗

무함마드 깐수가 80년대부터 실제 이슬람 인사들과 함께 활동하던 때부터 있던 걸로 앎."
1277907100845273089,2020-06-30 10:09:29+00:00,이태원 안가보신듯
1277896050183815169,2020-06-30 09:25:35+00:00,"“ 그건 한나가 제 개라서 그래요. ”

-연민의 굴레, 이태원"
1277883371843018752,2020-06-30 08:35:12+00:00,"목, 토, 일엔 상상마당 가야지 기억의 전쟁 타오르는 여인의 초상 이태원 봐야지.."
1277878875935043584,2020-06-30 08:17:20+00:00,이태원 퀴어 프렌들리 산부인과로 알려진 라라 산부인과 갔다왔는데 좋음. 간호사 선생님이랑 먼저 상담했는데 여성 파트너있다해도 딱히 의식안하고 똑같이 필요한 정보만 물어보고 의사 선생님도 별로 신경 안씀. 굳이 퀴어 프렌들리한 곳을 알아보고 산부인과에 가야한다는 현실이 좀 슬프긴 함.
1277877289884086272,2020-06-30 08:11:02+00:00,"넷플릭스 이걸 왜 이제 알았을까
이태원클라쓰 존잼^.^
오늘부터 드라마 몰아보기를 시작한다.
ㅋㅋㅋㅋㅋㅋㅋㅋ!"
1277875475348512769,2020-06-30 08:03:49+00:00,멤버들 그렇게 좋아하는 이태원클라쓰랑 사랑의 불시착 보고싶은데 왔챠에 없움
1277868153012277248,2020-06-30 07:34:43+00:00,이태원한강진인가 그쪽은 뭐 사러 보러 가보는 매장 딱 한 곳 말고는 혼자서 가볼 수 있는 음식점 아예 없는 느낌이라 찾아가는 일이 1년에 손에 꼽는다 정이 안 가는 곳임
1277866430109642753,2020-06-30 07:27:53+00:00,"지난 주 이번 주, 올해 첫 번째 &amp; 두 번째 의류 구매: 인터넷 쇼핑으로 (1) 장마철 대비 아디다스 방습 재킷. &amp; 오늘 끝나는 이태원 언더아머 폐점 세일에서 (a) 쇼츠 (b) 러닝 롱팬츠 (c) 타이즈 (d) 양말. #운동일기"
1277850489036537856,2020-06-30 06:24:32+00:00,이태원클래스 일본 번역제목 롯본기클래스 ㅋ
